PredictionString,image_id
0 0.16428903 243.53378 682.243 302.81345 749.7596 0 0.11409594 482.85056 594.9741 572.93555 659.5769 0 0.1096821 244.78961 408.03204 301.03375 476.25623 0 0.06725571 482.42444 610.66907 507.42334 656.2036 0 0.06670082 397.72098 628.942 419.3674 689.9779 0 0.05715116 390.31778 622.8258 427.97403 723.80725 1 0.9516148 555.6193 114.710846 753.9848 349.85474 1 0.5834535 637.6942 146.23576 744.5139 339.76898 1 0.21797279 243.4299 682.1379 302.45084 749.5119 1 0.20288791 244.77727 408.06976 300.08746 477.48004 1 0.15336283 645.4512 187.81335 720.80896 268.18915 1 0.15278867 638.3192 257.04285 734.64075 343.48877 1 0.112950064 450.77872 122.957504 510.90555 233.70857 1 0.11254921 513.66003 113.79178 845.709 450.80905 1 0.1055685 579.33417 204.03455 670.32135 356.82428 1 0.10298595 458.22104 781.6451 479.76126 827.52924 1 0.089454055 582.62445 230.37262 649.99286 272.39426 1 0.07581439 708.85046 103.86249 901.8668 581.1529 1 0.059472855 646.73956 189.04393 691.37396 248.25325 2 0.0858794 243.4063 681.5944 302.0097 749.5787 2 0.05190389 328.92682 639.90955 351.50403 685.0845 5 0.8254083 327.37384 633.34985 397.97388 722.52625 5 0.6860269 243.28558 681.8525 302.59064 749.535 5 0.66270363 390.65253 681.9179 425.26257 719.0827 5 0.36930487 328.92682 639.90955 351.50403 685.0845 5 0.3511032 339.53934 678.46893 460.71603 725.2546 5 0.32512677 640.2035 257.13876 733.6013 342.51974 5 0.31109184 386.65845 674.8771 444.66595 724.2311 5 0.28094643 482.9456 595.9748 577.13165 658.93146 5 0.27426592 336.03888 688.5704 393.30096 714.28644 5 0.263874 30.039215 307.0175 230.32648 435.6564 5 0.2442902 390.93863 622.99854 438.82193 725.36255 5 0.20819353 329.9393 640.2721 470.0795 734.1759 5 0.12396043 433.24536 453.55322 566.93866 683.2451 5 0.11186411 396.25937 632.0757 421.36588 689.80164 5 0.07510121 327.19577 638.4247 366.92685 689.8379 5 0.061233506 538.3606 613.67847 596.88074 647.901 6 0.11081096 243.35384 682.2611 302.61658 749.54297 7 0.99970907 607.49744 522.3223 948.95544 1020.8715 7 0.99939346 220.367 53.141327 455.85358 485.43198 7 0.99860966 121.58137 411.16882 327.29456 725.3357 7 0.9974361 451.4285 603.35913 647.7934 872.5006 7 0.99700963 392.97137 189.27043 604.3609 542.71295 7 0.98852754 261.69717 440.0873 430.21646 584.76447 7 0.98278 582.38245 325.44373 880.7239 599.84686 7 0.98128223 551.5277 339.4058 714.75867 601.3474 7 0.745798 328.38123 547.01013 462.70667 731.8563 7 0.2582281 448.46515 728.4291 481.35834 827.3589 7 0.19136085 259.58527 415.0129 364.80353 617.69727 7 0.14149155 243.5711 406.46353 314.33746 474.30283 7 0.13788955 478.7508 596.8711 590.5772 659.9885 7 0.12885231 63.155552 440.83047 156.46626 622.2501 7 0.095937915 437.03726 402.46045 631.8169 891.31494 7 0.08749563 719.4853 309.3104 780.87177 369.17307 7 0.08344966 343.16602 550.7951 450.75873 650.00555 7 0.07969869 144.25648 425.22507 200.73067 456.26535 7 0.07138835 237.0969 323.02423 463.1472 760.3653 7 0.07006732 392.88367 615.19855 451.35248 725.16144 7 0.0641766 397.72098 628.942 419.3674 689.9779 7 0.058068346 434.73447 447.60892 564.4081 703.51843 7 0.054019544 451.0572 123.65531 510.7798 234.01398 ,test/0000.jpg
0 0.54780227 639.1226 644.7171 683.6275 839.94464 0 0.050151695 767.35785 656.64136 897.5555 990.30066 2 0.18682489 352.4282 252.78947 757.3939 700.03876 3 0.1928951 352.8133 252.89865 756.98834 699.1996 5 0.9712468 352.62274 253.73676 758.57587 699.7429 5 0.95576316 131.82527 0.0 495.4544 283.4984 5 0.5062895 111.29401 2.5299683 772.11273 706.6641 6 0.8773202 768.0979 654.3414 897.1245 988.66644 6 0.0732993 612.95935 654.1794 899.3076 987.726 6 0.056080695 794.3785 671.0632 979.5694 990.3033 7 0.15925236 132.74387 0.0 496.08444 306.37488 ,test/0001.jpg
0 0.6682134 32.57956 286.85114 430.28354 534.8744 0 0.5820352 305.31488 332.01932 1024.0 371.2792 0 0.4255433 881.081 466.48615 1020.5931 639.5069 0 0.34855184 785.5811 448.88263 1024.0 1024.0 0 0.30290902 138.73271 322.9507 241.8626 586.7146 0 0.27088717 74.37773 279.16556 436.87836 395.58548 0 0.2660105 311.28357 341.7324 1009.09314 448.9767 0 0.2436125 285.6183 323.58588 1024.0 535.0933 0 0.1173648 825.2052 794.04926 876.4884 936.6883 0 0.11560313 96.22615 349.773 333.84924 554.71063 0 0.09790706 727.1609 227.71938 890.511 259.3533 0 0.097411565 252.46667 340.57175 342.49298 400.28415 0 0.09400968 342.2517 342.12128 789.7505 365.9901 0 0.08772645 100.07141 333.44592 391.1496 476.86023 0 0.07936322 182.49368 362.1353 230.7024 557.2445 0 0.07867577 1.5265808 238.13373 132.75438 453.92444 0 0.07352277 630.3912 346.58566 1008.1635 366.93454 0 0.070545495 381.01947 343.33203 1024.0 383.35748 0 0.06528136 878.8661 242.2853 911.6936 269.13855 0 0.063626975 869.8323 245.89697 911.00793 324.74384 0 0.05909429 752.1316 228.00935 882.7007 239.02794 1 0.9894924 414.22388 268.8753 642.1301 327.49036 1 0.97157717 670.6272 230.74933 910.5653 327.3053 1 0.9675289 307.075 366.5658 865.0551 749.646 1 0.94352585 778.25146 422.21582 1024.0 1024.0 1 0.8502058 83.38678 281.14865 409.63785 598.1355 1 0.82932585 671.68976 231.17734 780.25934 326.86282 1 0.5605691 868.85706 228.35904 1023.0896 374.13828 1 0.43029597 2.2572708 240.35811 139.73874 401.20123 1 0.36264846 667.38403 227.39185 1024.0 361.8086 1 0.26178646 956.5985 228.65945 1024.0 380.8771 1 0.21262477 871.89026 234.16019 970.4935 346.7128 1 0.19929324 654.2629 289.52844 753.81024 325.0594 1 0.18029764 76.66974 279.8391 438.25934 389.21216 1 0.17843384 366.65286 505.98193 827.01514 733.5436 1 0.17038442 345.97427 274.4426 678.0558 346.01212 1 0.16761601 969.7917 232.53642 1022.6574 251.12581 1 0.14585955 881.24365 466.52344 1020.5884 639.68115 1 0.10690034 320.6632 237.81053 1022.48364 377.0489 1 0.08670473 305.5501 291.53516 1019.14667 548.6219 1 0.055696767 124.285164 491.8119 242.90833 603.1791 2 0.19966115 2.5455856 242.79593 136.6149 379.75583 3 0.060315467 1002.38086 309.1991 1023.77795 333.88983 4 0.35238558 870.5686 251.6148 910.83154 324.25006 5 0.6795472 870.18744 246.2212 911.1368 324.63596 5 0.32434872 0.0 239.42154 134.7634 462.73178 5 0.12027614 878.658 241.94318 912.3017 269.70743 5 0.10756954 1002.6826 306.9275 1023.62585 334.3944 5 0.07151332 999.1185 305.36426 1023.7634 392.89795 6 0.24637803 285.6183 323.58588 1024.0 535.0933 6 0.068026245 311.28357 341.7324 1009.09314 448.9767 7 0.08821069 747.33966 227.44861 885.8753 237.68488 ,test/0002.jpg
9 0.9961538 154.43796 265.90842 906.3413 824.69226 9 0.30111456 0.0 0.0 1024.0 375.61475 9 0.23814425 152.81607 713.59045 1024.0 1016.8685 9 0.09476132 0.7059326 1.55896 1005.0175 889.61304 9 0.09082496 0.059509277 0.0 329.2408 1024.0 9 0.07367783 813.98004 311.42026 1023.9544 1012.26575 9 0.051316746 161.56888 658.06476 888.2821 811.51654 ,test/0003.jpg
0 0.87788296 442.59546 409.43518 652.942 552.957 0 0.10791561 415.07922 271.6108 648.8782 563.9215 0 0.087016694 233.45248 349.91388 887.9946 772.72845 0 0.0649274 348.67175 554.02423 821.54736 783.51825 0 0.05279752 454.50476 354.99658 879.3356 647.34454 1 0.98529506 200.10284 291.50824 889.38983 772.9764 1 0.42136142 408.89938 249.5089 624.5077 564.0374 1 0.3199625 426.78668 267.6682 883.6994 632.6324 1 0.13894254 187.73192 397.22998 626.00397 760.89905 1 0.12718353 422.8304 396.99817 660.3436 560.75714 6 0.1262866 427.14233 508.81616 494.6291 573.30347 9 0.14900284 451.28714 409.36832 652.6915 549.3854 ,test/0004.jpg
0 0.16447009 427.0061 673.29987 460.77838 707.5959 1 0.09039086 349.76746 233.57318 765.78564 722.2272 2 0.99510527 350.66858 230.82587 771.1395 715.6311 ,test/0005.jpg
0 0.9478856 598.8088 0.0 704.79816 86.71481 0 0.7295954 892.9041 786.83685 1023.6608 915.6584 0 0.21928494 715.8684 896.7987 809.59033 945.05786 0 0.057693474 0.0 44.61223 67.27305 218.87593 3 0.29493684 0.0 49.003586 66.42846 218.28496 4 0.9337912 433.08813 11.750298 656.1515 258.0317 4 0.19416118 350.9976 456.52863 839.093 717.8896 4 0.058431268 0.0 50.461723 66.2372 217.805 5 0.94206125 351.35672 457.17053 838.15857 718.407 5 0.6668032 0.0 48.470726 66.63635 218.5213 5 0.11948359 193.24025 648.23157 303.6062 870.42004 7 0.9908728 277.01178 15.955673 408.55878 168.76485 7 0.25285667 0.0 48.039062 66.74895 218.5899 ,test/0006.jpg
0 0.7081367 64.89624 94.33197 977.4956 954.7647 0 0.31913474 766.1811 90.69493 875.48065 208.30003 0 0.3125207 406.94397 489.17056 976.05945 1024.0 0 0.2554185 542.73773 492.90204 906.7028 744.4572 0 0.21524698 322.72336 99.479034 901.5311 750.5265 0 0.1531342 316.72983 0.0 806.2373 173.40709 0 0.091099046 0.0 865.2499 21.967785 1023.1492 0 0.08748879 0.0 337.85965 323.7923 1024.0 0 0.07926307 267.58893 712.92096 1010.0892 1024.0 0 0.078836694 17.922607 161.9589 570.27765 1024.0 0 0.053537473 433.8113 843.0118 1020.4403 1022.87885 0 0.052418444 468.7731 105.43494 997.78345 555.861 0 0.051996775 310.22433 203.66418 488.73557 705.181 1 0.9361664 884.08 893.2576 1020.86224 1024.0 1 0.21597995 438.0393 959.9853 489.3305 1023.7703 1 0.18744257 990.574 932.8219 1023.59814 1024.0 1 0.06570172 267.58893 712.92096 1010.0892 1024.0 1 0.05533119 113.74521 92.16702 943.6527 931.0254 7 0.7220813 0.0 865.4564 22.237774 1023.3375 9 0.6061826 312.4618 104.34827 930.9347 749.93665 9 0.60551 535.0537 496.95795 912.8844 743.5627 9 0.23408845 45.384827 101.8645 977.5403 985.27856 ,test/0007.jpg
0 0.95128065 105.09947 906.0349 170.41441 971.5669 0 0.080829695 745.2796 652.98303 791.02386 692.76355 1 0.920513 641.9859 641.8303 722.0527 760.2168 1 0.51459 362.00208 496.0665 462.46643 607.4985 1 0.1517479 105.20401 906.06055 170.30753 971.3517 1 0.12843189 705.6728 500.37103 814.2098 596.6812 2 0.063367 105.20401 906.06055 170.30753 971.3517 3 0.062156085 598.9005 346.01285 740.3734 476.37198 5 0.16508666 553.98346 426.51453 698.78156 541.359 5 0.08756819 590.52924 345.39075 741.5695 488.8706 5 0.05896478 362.71738 496.15463 461.40067 607.1773 5 0.056778885 552.78876 427.5703 629.20355 525.57434 6 0.99822384 774.113 276.0636 973.85956 624.18164 7 0.9998141 159.42415 501.67902 463.39465 969.8497 7 0.9981224 384.1717 477.12988 706.0018 893.01245 7 0.9972397 2.4438019 611.69836 179.59995 876.8114 7 0.99521846 5.2507324 362.83185 271.88602 638.725 7 0.9844577 339.95486 121.80301 421.5577 222.60498 7 0.97795427 663.90106 523.5768 793.6413 695.703 7 0.9346858 359.89676 494.74124 465.90335 685.3442 7 0.8214201 549.962 423.45636 703.55316 596.82983 7 0.66105705 0.0 528.24744 46.01893 692.364 7 0.3599871 154.41011 561.5877 199.06276 667.5899 7 0.3291011 679.881 457.08643 813.66736 622.56726 7 0.23244989 149.81639 531.9805 243.62697 666.2497 7 0.18707582 400.2812 596.123 452.67767 681.97284 7 0.15311176 521.6584 428.59607 808.9467 685.9414 7 0.13288 12.918816 513.31024 191.29767 635.88043 7 0.11546993 638.8638 512.1317 698.22107 607.6007 7 0.09471324 705.6728 500.37103 814.2098 596.6812 7 0.093239576 152.60294 497.6956 323.29245 664.5603 7 0.090464905 146.69098 683.67737 181.86777 726.21387 7 0.08943437 555.1267 427.7005 662.1168 531.57556 7 0.0843769 746.0432 651.9258 790.796 693.1046 7 0.077014536 740.5394 615.852 792.4874 695.3726 7 0.07565261 7.8843193 540.6627 76.3996 696.6763 7 0.057046086 584.90204 485.08243 709.0494 638.2584 7 0.054323576 363.43546 496.60547 445.1873 597.65247 7 0.05327227 225.95967 490.74463 340.16058 561.0737 7 0.052100785 231.0292 491.19177 285.70572 541.55176 7 0.05199362 3.6782532 562.4593 174.2937 695.29987 ,test/0008.jpg
0 0.9792683 277.32794 93.288086 661.41583 984.70264 0 0.42533147 304.91632 754.76166 635.6121 978.59064 1 0.17416437 283.84137 109.94861 657.13916 825.5834 ,test/0009.jpg
