PredictionString,image_id
0 0.14575674 481.17407 594.2135 552.6847 663.6521 0 0.10667669 495.85925 596.3971 548.5614 642.3032 0 0.091252156 166.4127 428.89908 203.11913 448.08853 0 0.074432954 242.48914 677.2016 296.46826 750.3432 0 0.054024097 217.53874 690.7376 252.55934 732.89996 1 0.9931692 564.62573 104.93434 766.1588 357.83105 1 0.51191777 672.69104 258.7918 731.61194 316.4107 1 0.2967817 243.93301 407.49704 290.86966 476.87552 1 0.1886796 492.08722 90.53667 817.9421 484.0299 1 0.14217463 641.12317 254.54399 735.6443 333.49048 1 0.11889351 431.82404 468.48572 562.7908 627.218 1 0.089753486 243.07791 680.4105 301.40884 749.4569 1 0.089181274 387.41022 683.8008 425.57452 719.46045 1 0.08262988 582.36755 228.17151 679.4164 358.3324 1 0.07945483 244.33496 403.13763 313.50684 456.40582 1 0.06231921 627.8303 177.34697 746.177 339.73737 1 0.0571898 646.9136 189.84955 688.7682 242.31189 2 0.2020605 433.7753 466.50116 564.9597 672.7789 2 0.12836301 672.69104 258.7918 731.61194 316.4107 5 0.9603319 335.57068 637.61597 402.64386 721.02734 5 0.93057925 243.50873 680.33203 301.88812 749.3031 5 0.8769549 339.90002 684.2413 430.49628 722.55133 5 0.8060222 379.4483 684.1508 426.11536 721.3543 5 0.61874753 401.09546 643.5598 445.47296 687.54346 5 0.5630828 329.66843 641.89044 397.0366 688.9274 5 0.49850643 332.215 658.45966 462.75223 733.41815 5 0.42351848 329.4355 641.0001 352.40503 683.24036 5 0.34039274 339.61932 687.7106 398.312 716.3761 5 0.3182755 433.3781 465.9052 564.09503 677.54865 5 0.29470384 342.40656 687.31287 362.67145 720.8854 5 0.26049736 395.59677 637.7125 419.32004 684.7865 5 0.25854924 391.2536 630.44946 440.35632 718.48706 5 0.22766386 415.72433 616.5939 440.73172 692.4165 5 0.18462999 357.1666 637.05475 393.60245 693.28485 5 0.15581192 357.89392 646.1511 432.48102 723.5619 5 0.13563544 333.43954 640.6591 366.91458 684.0916 5 0.11519107 336.3239 686.6012 358.51758 741.5288 5 0.113418564 284.60812 684.63965 301.18314 745.30566 5 0.1106595 362.3879 685.7733 404.9055 721.5365 5 0.09824954 351.0719 625.034 414.11096 689.3796 5 0.080875754 343.18256 636.4407 398.9549 667.55164 5 0.078550994 407.35825 622.51025 454.7714 714.9227 5 0.07460584 334.8347 684.29803 376.93008 724.6962 5 0.072935686 408.149 556.8352 447.49384 701.7433 5 0.059799768 379.23315 610.3398 456.22278 726.40765 5 0.050390612 395.6329 643.87054 470.4424 738.1967 6 0.12962677 433.4239 465.32748 564.7007 674.9186 6 0.057934105 328.1208 640.27936 352.60846 682.50885 6 0.05145041 243.77478 679.2318 299.0783 749.9729 7 0.99989855 603.72784 510.42328 946.75555 1018.90436 7 0.9997135 219.46454 53.393936 456.03668 475.5714 7 0.9994764 117.86062 418.23303 323.9134 720.9138 7 0.99530184 450.4273 590.8905 654.84894 874.31995 7 0.9897249 391.04538 186.98145 600.1713 543.4432 7 0.98173255 633.9574 328.24506 876.39124 602.6195 7 0.97692573 547.2124 336.19226 715.5665 603.5586 7 0.8901089 263.8523 442.62885 425.85516 575.8559 7 0.4158861 268.23557 437.448 443.32095 693.76733 7 0.291892 315.05325 561.71454 459.14993 673.5798 7 0.18873653 319.9988 566.2593 415.88626 621.69824 7 0.14620136 217.53874 690.7376 252.55934 732.89996 7 0.08903708 526.9599 600.34503 641.4908 834.6916 7 0.08501375 389.02594 169.89378 718.3156 623.07104 7 0.073078215 431.7694 483.39294 612.53174 787.05286 7 0.06238032 408.149 556.8352 447.49384 701.7433 7 0.05886547 434.2485 465.95554 564.78894 676.16675 7 0.05732069 606.94745 599.6585 648.6473 755.54645 ,test/0000.jpg
0 0.80307996 639.5073 648.13635 685.08203 836.00684 0 0.27874798 760.46234 658.4096 897.8405 993.1834 3 0.0692134 343.7342 245.94763 751.39105 701.36536 3 0.05266807 114.15271 0.0 768.66974 718.2509 4 0.054548882 341.0537 248.08844 743.5553 707.0584 5 0.98885405 142.14946 0.0 495.93445 308.94592 5 0.9685795 347.4677 253.61716 753.14105 700.9813 5 0.61582124 114.8497 0.0 762.97534 714.9538 6 0.17009647 762.2203 657.5627 897.63043 993.06146 ,test/0001.jpg
0 0.60102636 875.5054 477.8162 1018.8259 631.6666 0 0.51613307 306.42053 327.075 1018.67957 376.7917 0 0.30555087 270.66006 326.81378 1024.0 561.2928 0 0.30053306 784.6909 448.48376 1024.0 1024.0 0 0.2620477 78.658424 346.19913 327.7842 446.97818 0 0.261191 71.818756 277.147 418.61346 598.77954 0 0.26060256 659.99805 289.158 735.7344 324.7325 0 0.2009726 673.1999 229.47192 778.90326 326.52466 0 0.13346013 467.67682 510.4013 796.2911 658.10175 0 0.11145404 768.6234 227.6097 872.1155 237.28093 0 0.09391408 73.77965 306.76562 317.41364 526.9119 0 0.07602966 305.96637 304.4008 861.44366 728.4131 0 0.07181975 71.69142 275.48358 427.65906 404.0517 0 0.07051925 0.96141815 242.72586 137.34668 423.09494 0 0.05635697 118.7541 293.11725 268.93686 609.4853 0 0.055068467 308.38077 353.93558 359.4971 703.8657 1 0.96631396 776.8646 440.7987 1024.0 1024.0 1 0.93141425 73.4552 275.57092 416.79947 601.73346 1 0.930543 666.3059 225.74744 1017.22925 332.80682 1 0.8461534 295.86334 324.75107 932.1523 748.9354 1 0.7768568 342.67438 501.3579 824.9782 747.4419 1 0.7320476 0.54623413 242.37674 142.90387 413.7067 1 0.73131764 421.23285 268.4905 641.8045 327.84464 1 0.5926857 678.7661 227.0355 829.7809 326.39813 1 0.42946336 67.114365 276.11856 425.375 387.5317 1 0.42101198 956.488 224.49988 1024.0 374.17535 1 0.37356985 875.39307 478.31888 1018.7224 631.0447 1 0.23303321 859.0677 230.63641 1019.0561 372.26648 1 0.1676184 297.3488 278.38464 1022.71155 567.3293 1 0.14346969 288.10474 418.10953 1015.02954 1024.0 1 0.12685768 302.63416 290.345 1022.10376 376.30472 1 0.1089793 0.0 226.66753 170.66391 248.778 1 0.10461075 865.78345 229.90166 973.97375 333.314 1 0.10297497 958.34686 308.26398 1024.0 372.28162 1 0.078174494 961.3502 253.26535 1024.0 326.64548 1 0.07531752 969.0562 233.14827 1024.0 248.75038 1 0.0747365 990.25977 306.67456 1024.0 382.88794 1 0.056042243 344.2994 270.32254 658.8921 370.32175 4 0.98413557 867.9085 242.53981 917.04 325.47116 4 0.31277445 997.2659 307.018 1024.0 398.22314 4 0.054185178 768.36304 226.67157 872.38513 236.66434 5 0.10285238 768.7012 227.1554 872.08765 236.60828 5 0.06015889 0.05342865 240.28032 134.75269 477.32184 5 0.054353893 996.51526 306.486 1024.0 397.74203 5 0.05046848 0.0 226.66753 170.66391 248.778 6 0.20608233 277.7008 328.38925 1024.0 542.3185 6 0.08415517 804.317 336.4261 1019.4988 609.44354 7 0.40361017 768.7012 227.1554 872.08765 236.60828 ,test/0002.jpg
0 0.16323896 35.997375 0.0 990.72784 342.5323 0 0.12910517 13.119461 3.215393 315.9043 1024.0 0 0.09604631 111.99417 233.16296 992.8342 838.93933 9 0.9936214 164.43237 270.56796 921.61487 813.3761 9 0.74234617 46.637695 711.2366 1024.0 1024.0 9 0.5717813 35.997375 0.0 990.72784 342.5323 ,test/0003.jpg
0 0.76244146 445.16437 410.60687 650.9827 560.34796 0 0.43150353 421.12766 272.0157 650.5296 571.1802 0 0.18499777 218.83347 351.6209 872.0635 771.7105 0 0.12011015 421.1363 394.95578 864.49506 607.76495 0 0.08115383 183.46387 276.02576 679.34186 680.00244 0 0.05313567 198.21777 449.67072 442.04645 667.20734 1 0.9470929 219.77539 307.37738 871.2971 778.2077 1 0.45200962 420.6639 353.9383 877.49097 660.9704 1 0.13959195 420.6888 292.1634 658.55634 568.70026 1 0.088406645 195.66693 424.31866 489.58783 664.873 1 0.05817244 200.54689 274.0307 662.4852 667.7445 5 0.050795056 440.88202 409.25427 652.0361 562.3666 6 0.067161575 450.0324 410.88327 650.0899 558.42523 ,test/0004.jpg
0 0.054878253 351.11667 230.67377 771.902 715.57056 2 0.9987784 354.75735 230.05788 773.50867 710.6532 ,test/0005.jpg
0 0.9745788 894.4078 790.6142 1021.3311 914.8703 0 0.5621527 600.6859 0.0 703.5548 86.7445 0 0.34816432 184.18773 381.06116 372.53467 722.9297 0 0.17533804 64.310905 371.82727 221.36719 738.3888 0 0.13621114 0.0 54.43009 70.66672 219.88058 0 0.06462698 194.80035 646.38306 305.77667 873.8352 0 0.06136962 284.76633 8.889618 411.0402 166.39337 3 0.1422239 195.0879 643.3549 306.55774 875.3339 4 0.98172736 428.8922 4.1622925 670.20996 261.7652 4 0.0644647 354.37653 453.15912 837.0085 724.65924 5 0.984583 356.86505 453.0942 837.28973 722.9413 5 0.8800077 0.0 54.53807 70.97702 219.83443 5 0.1581918 195.0879 643.3549 306.55774 875.3339 5 0.054706894 65.08684 372.91278 220.31105 737.6254 7 0.95196706 283.54312 7.351059 411.23123 167.89398 7 0.103250735 313.46457 6.977394 407.0325 116.159706 ,test/0006.jpg
0 0.44238332 130.05392 89.08273 981.4398 750.19617 0 0.3752931 110.295944 182.92824 479.10846 686.1864 0 0.11618994 18.26297 487.41745 955.88403 1024.0 0 0.09454067 114.848724 174.87314 648.30457 876.07874 0 0.059198838 618.2631 93.21106 994.2397 581.41125 0 0.056773227 742.16315 88.4477 876.06537 197.43805 0 0.053443596 540.178 490.77927 900.0636 740.98096 1 0.95694166 884.09564 894.44336 1019.00946 1024.0 1 0.4202574 230.60394 879.6355 568.924 1023.1212 1 0.19729066 18.26297 487.41745 955.88403 1024.0 1 0.18529892 442.12515 899.8923 550.4224 1024.0 1 0.17372419 89.18213 87.86322 985.43726 959.2531 1 0.13953948 433.87006 961.9471 499.08002 1022.8874 1 0.09346152 461.91895 924.1217 613.62146 1023.60986 1 0.08029464 992.60516 931.69775 1023.0798 1024.0 5 0.8204126 0.0 864.3575 23.06414 1022.4278 9 0.8120394 263.28467 83.69772 967.80115 741.1782 9 0.19886482 540.178 490.77927 900.0636 740.98096 9 0.085926786 18.26297 487.41745 955.88403 1024.0 9 0.080798745 618.2631 93.21106 994.2397 581.41125 ,test/0007.jpg
0 0.3001907 103.99068 907.56866 170.37285 971.418 0 0.081374176 343.37888 121.67978 419.43515 222.88202 1 0.8555398 103.88417 907.7832 170.40984 971.5326 1 0.6782853 647.2026 639.2331 720.884 764.4969 1 0.5038561 361.4719 499.05096 461.23636 619.2341 1 0.3666558 360.99786 0.68777084 418.0191 85.43625 1 0.09213926 355.62512 499.12466 438.53302 578.76483 1 0.054091748 152.93813 568.9199 197.73445 669.0337 1 0.051843416 360.23682 509.14404 401.95685 580.75476 5 0.42339158 261.08398 581.71155 301.85004 678.3589 5 0.4006078 0.84558105 377.13333 273.21283 569.25366 5 0.122502916 774.9033 279.08972 978.2427 618.8869 5 0.05476969 151.73232 622.0372 179.94896 736.48553 6 0.9519083 774.7737 279.35428 978.301 618.7578 6 0.13099375 361.4719 499.05096 461.23636 619.2341 7 0.9981786 385.64203 455.93707 705.6949 887.3204 7 0.99777836 163.25726 530.08496 469.28674 957.5178 7 0.9867878 661.89667 525.5987 793.9222 700.40485 7 0.95652276 0.0 366.39978 269.9733 889.6792 7 0.86005706 343.98248 121.60222 420.12817 222.78984 7 0.83575666 5.173958 527.79736 185.13916 879.7268 7 0.83283055 362.6569 499.2652 461.48538 645.9681 7 0.80824226 550.2046 426.76215 708.5985 627.79767 7 0.64947224 8.9309845 364.2339 277.68555 633.7628 7 0.56073546 194.24467 495.67575 350.21808 580.4632 7 0.50992227 512.63153 444.85403 801.20184 676.15 7 0.46567225 671.313 450.49637 811.6256 619.2324 7 0.44055733 397.35107 606.5375 446.46265 685.5846 7 0.15836471 383.92697 612.19855 405.99606 674.61456 7 0.1480064 153.2262 502.59695 345.2466 625.8055 7 0.11695691 7.2762833 495.20267 228.85114 714.9546 7 0.08869239 226.84152 492.74506 338.4639 555.01874 7 0.077857584 149.42377 633.49133 179.9321 735.02783 7 0.074380636 147.89694 559.19666 241.93646 694.1759 7 0.06683879 0.0 520.86865 44.826054 698.60925 7 0.057562258 572.67737 423.3279 722.4662 760.2478 ,test/0008.jpg
0 0.99431676 264.4098 104.40271 661.1956 975.3069 0 0.06994973 303.7151 603.4713 652.5372 971.8357 ,test/0009.jpg
